name,branch_length,is_terminal,n_descendants,terminal_mean,terminal_std,z_score,internal_mean,internal_std,flag
internal_139325121655104,11.45321386335732,False,2,,,0.11430004257028858,10.012317824356023,12.60625986307241,ok
internal_139325123135008,11.439274304501794,False,21,,,0.1131942777354418,10.012317824356023,12.60625986307241,ok
OP751615_2016_07_01,21.653163705304223,True,1,19.37448765096014,21.320464799851276,0.10687740983770566,,,ok
JN565303_2001_07_01,21.632946512832632,True,1,19.37448765096014,21.320464799851276,0.10592915694259372,,,ok
internal_139325122206688,11.327333047099017,False,2,,,0.10431446257863336,10.012317824356023,12.60625986307241,ok
OP751675_2016_07_01,21.589899561953246,True,1,19.37448765096014,21.320464799851276,0.10391011320768948,,,ok
internal_139325123014928,11.273112282592834,False,2,,,0.10001336414855792,10.012317824356023,12.60625986307241,ok
internal_139325121654816,11.257279402458835,False,2,,,0.09875741033624771,10.012317824356023,12.60625986307241,ok
KY549176_2008_07_01,21.463968448447446,True,1,19.37448765096014,21.320464799851276,0.09800352933684073,,,ok
internal_139325127856816,11.218766011335674,False,2,,,0.0957023098114697,10.012317824356023,12.60625986307241,ok
LC888272_2024_07_01,21.407152846865245,True,1,19.37448765096014,21.320464799851276,0.09533869054858891,,,ok
OP728357_2018_07_01,21.375480023958175,True,1,19.37448765096014,21.320464799851276,0.09385313086664004,,,ok
PV051129_2023_07_01,21.369243702085498,True,1,19.37448765096014,21.320464799851276,0.09356062683676913,,,ok
OP751632_2016_07_01,21.354420566694756,True,1,19.37448765096014,21.320464799851276,0.09286537297950588,,,ok
OP751626_2016_07_01,21.354420566694756,True,1,19.37448765096014,21.320464799851276,0.09286537297950588,,,ok
internal_139325122214176,11.180281074848892,False,2,,,0.09264946646976484,10.012317824356023,12.60625986307241,ok
KY549208_2009_07_01,21.338084682708683,True,1,19.37448765096014,21.320464799851276,0.09209916623216577,,,ok
PV051151_2021_07_01,21.33008655105104,True,1,19.37448765096014,21.320464799851276,0.09172402752235212,,,ok
internal_139325127858736,11.160174772238804,False,5,,,0.09105452055967886,10.012317824356023,12.60625986307241,ok
LC718900_2021_07_01,21.31089600449411,True,1,19.37448765096014,21.320464799851276,0.09082392770102639,,,ok
internal_139325123014304,11.080459735004183,False,4,,,0.08473107188414182,10.012317824356023,12.60625986307241,ok
OP728364_2018_07_01,21.157623759696037,True,1,19.37448765096014,21.320464799851276,0.08363495474771893,,,ok
internal_139325123006816,10.981494894606485,False,2,,,0.07688061969033953,10.012317824356023,12.60625986307241,ok
OP728373_2018_07_01,21.00664723566507,True,1,19.37448765096014,21.320464799851276,0.07655365865740013,,,ok
OP728413_2018_07_01,21.00664723566507,True,1,19.37448765096014,21.320464799851276,0.07655365865740013,,,ok
internal_139325128003216,10.962346043603773,False,2,,,0.07536162426975454,10.012317824356023,12.60625986307241,ok
internal_139325123138656,10.938973217875613,False,8,,,0.0735075592273048,10.012317824356023,12.60625986307241,ok
OP728344_2018_07_01,20.921190464993828,True,1,19.37448765096014,21.320464799851276,0.0725454547334482,,,ok
OP728453_2018_07_01,20.921190464993828,True,1,19.37448765096014,21.320464799851276,0.0725454547334482,,,ok
internal_139325122938400,10.902801139723493,False,3,,,0.07063818492080814,10.012317824356023,12.60625986307241,ok
internal_139325123140048,10.890948098027508,False,2,,,0.069697934455981,10.012317824356023,12.60625986307241,ok
OP751562_2016_07_01,20.726686865578813,True,1,19.37448765096014,21.320464799851276,0.06342259548807323,,,ok
internal_139325123018576,10.809689032162112,False,11,,,0.06325200467601283,10.012317824356023,12.60625986307241,ok
internal_139325123139088,10.79547323835672,False,3,,,0.062124327318906006,10.012317824356023,12.60625986307241,ok
OP728454_2018_07_01,20.670066089767374,True,1,19.37448765096014,21.320464799851276,0.06076689466996379,,,ok
OP728386_2018_07_01,20.665059988892764,True,1,19.37448765096014,21.320464799851276,0.0605320920555928,,,ok
KX947278_2014_07_01,20.662099936015522,True,1,19.37448765096014,21.320464799851276,0.06039325582922391,,,ok
KX947282_2014_07_01,20.662099936015522,True,1,19.37448765096014,21.320464799851276,0.06039325582922391,,,ok
internal_139325125399024,10.699358424804885,False,5,,,0.054499955411946875,10.012317824356023,12.60625986307241,ok
internal_139325123013248,10.6795060193229,False,48,,,0.052925150061460806,10.012317824356023,12.60625986307241,ok
PV051146_2024_07_01,20.48636760616361,True,1,19.37448765096014,21.320464799851276,0.05215083093363078,,,ok
internal_139325122937824,10.65383575763289,False,4,,,0.050888839373847104,10.012317824356023,12.60625986307241,ok
internal_139325128001440,10.56075126952689,False,24,,,0.043504850060833336,10.012317824356023,12.60625986307241,ok
internal_139325122695136,10.556987191974471,False,5,,,0.04320626208999162,10.012317824356023,12.60625986307241,ok
PV051119_2021_07_01,20.19442808274448,True,1,19.37448765096014,21.320464799851276,0.03845790602979999,,,ok
OP728356_2018_07_01,20.15008068416381,True,1,19.37448765096014,21.320464799851276,0.03637786701578288,,,ok
OP728427_2018_07_01,20.1257307311663,True,1,19.37448765096014,21.320464799851276,0.03523577404426001,,,ok
OP728442_2018_07_01,20.1257307311663,True,1,19.37448765096014,21.320464799851276,0.03523577404426001,,,ok
internal_139325122705168,10.444030530196557,False,111,,,0.03424589930159636,10.012317824356023,12.60625986307241,ok
KY549180_2008_07_01,20.09244492947164,True,1,19.37448765096014,21.320464799851276,0.03367456034619408,,,ok
KY549159_2008_07_01,20.09244492947164,True,1,19.37448765096014,21.320464799851276,0.03367456034619408,,,ok
internal_139325121960112,10.43133856186094,False,3,,,0.033239100419653986,10.012317824356023,12.60625986307241,ok
JN565302_2001_07_01,19.987691614963595,True,1,19.37448765096014,21.320464799851276,0.02876128497947807,,,ok
internal_139325123015264,10.355105932039663,False,3,,,0.0271918960426773,10.012317824356023,12.60625986307241,ok
internal_139325128002352,10.29758487615942,False,214,,,0.0226289997907334,10.012317824356023,12.60625986307241,ok
OP751574_2016_07_01,19.850705227260107,True,1,19.37448765096014,21.320464799851276,0.02233617234757884,,,ok
KY549201_2008_07_01,19.78413208433733,True,1,19.37448765096014,21.320464799851276,0.019213672742258697,,,ok
LC786758_2021_07_01,19.77281445470068,True,1,19.37448765096014,21.320464799851276,0.018682838647275487,,,ok
internal_139325123016032,10.246451808923808,False,2,,,0.018572835012995052,10.012317824356023,12.60625986307241,ok
internal_139325123008928,10.18730893757612,False,2,,,0.013881287163744675,10.012317824356023,12.60625986307241,ok
internal_139325127856960,10.138190501830934,False,4,,,0.009984934377216086,10.012317824356023,12.60625986307241,ok
internal_139325122693024,10.112038413738532,False,2,,,0.007910402487784716,10.012317824356023,12.60625986307241,ok
PV051138_2024_07_01,19.393085151419598,True,1,19.37448765096014,21.320464799851276,0.0008722840066594828,,,ok
KY549217_2009_07_01,19.383593081253593,True,1,19.37448765096014,21.320464799851276,0.00042707466178297667,,,ok
LC786753_2021_07_01,19.32607787079391,True,1,19.37448765096014,21.320464799851276,-0.0022705780863918703,,,ok
OP728417_2018_07_01,19.21740784473991,True,1,19.37448765096014,21.320464799851276,-0.00736756012098419,,,ok
OP728431_2018_07_01,19.21740784473991,True,1,19.37448765096014,21.320464799851276,-0.00736756012098419,,,ok
OP728415_2018_07_01,19.178492238400793,True,1,19.37448765096014,21.320464799851276,-0.00919283019386686,,,ok
OP728458_2018_07_01,19.178492238400793,True,1,19.37448765096014,21.320464799851276,-0.00919283019386686,,,ok
internal_139325123011568,9.794265294645484,False,14,,,-0.017297162844412024,10.012317824356023,12.60625986307241,ok
PV051167_2021_07_01,18.908715247002306,True,1,19.37448765096014,21.320464799851276,-0.021846259372407514,,,ok
internal_139325122695088,9.706732511016384,False,4,,,-0.024240759484483752,10.012317824356023,12.60625986307241,ok
KX947269_2014_07_01,18.80928421888777,True,1,19.37448765096014,21.320464799851276,-0.026509901982827107,,,ok
internal_139325128002832,9.654593331739548,False,103,,,-0.028376734773202583,10.012317824356023,12.60625986307241,ok
OP728363_2018_07_01,18.706578350764488,True,1,19.37448765096014,21.320464799851276,-0.031327145372567686,,,ok
OP728448_2018_07_01,18.697844588767794,True,1,19.37448765096014,21.320464799851276,-0.03173678756745808,,,ok
PV051130_2023_07_01,18.694283333787382,True,1,19.37448765096014,21.320464799851276,-0.031903822152015364,,,ok
internal_139325123011952,9.608258859398745,False,2,,,-0.03205224779959438,10.012317824356023,12.60625986307241,ok
OP751564_2016_07_01,18.671443438371284,True,1,19.37448765096014,21.320464799851276,-0.032975088450874726,,,ok
OP751613_2016_07_01,18.624110317762415,True,1,19.37448765096014,21.320464799851276,-0.03519516765896023,,,ok
OP751612_2016_07_01,18.624110317762415,True,1,19.37448765096014,21.320464799851276,-0.03519516765896023,,,ok
OP751577_2016_07_01,18.46538217702431,True,1,19.37448765096014,21.320464799851276,-0.0426400400962259,,,ok
internal_139325123135776,9.458989461701776,False,3,,,-0.04389314266597936,10.012317824356023,12.60625986307241,ok
OP751682_2016_07_01,18.406064939331657,True,1,19.37448765096014,21.320464799851276,-0.04542221385507692,,,ok
KY549243_2008_07_01,18.384970429857503,True,1,19.37448765096014,21.320464799851276,-0.046411615806309266,,,ok
internal_139325123136832,9.401837083072337,False,2,,,-0.04842679334827697,10.012317824356023,12.60625986307241,ok
OP728350_2018_07_01,18.324058607557504,True,1,19.37448765096014,21.320464799851276,-0.04926858083365822,,,ok
OP728362_2018_07_01,18.324058607557504,True,1,19.37448765096014,21.320464799851276,-0.04926858083365822,,,ok
OP728389_2018_07_01,18.308917620459,True,1,19.37448765096014,21.320464799851276,-0.04997874298259085,,,ok
PV051153_2021_07_01,18.300337084348143,True,1,19.37448765096014,21.320464799851276,-0.05038119837891576,,,ok
PV051143_2024_07_01,18.266889574885397,True,1,19.37448765096014,21.320464799851276,-0.05194999670375246,,,ok
PV051156_2021_07_01,18.216137213253035,True,1,19.37448765096014,21.320464799851276,-0.054330449574213166,,,ok
LC718895_2021_07_01,18.216137213253035,True,1,19.37448765096014,21.320464799851276,-0.054330449574213166,,,ok
internal_139325123017232,9.321704744390033,False,5,,,-0.05478334474041798,10.012317824356023,12.60625986307241,ok
LC888271_2024_07_01,18.150274923355113,True,1,19.37448765096014,21.320464799851276,-0.057419607832075406,,,ok
internal_139325123017952,9.284378907772975,False,5,,,-0.057744241709264094,10.012317824356023,12.60625986307241,ok
LC718897_2021_07_01,18.090878884817528,True,1,19.37448765096014,21.320464799851276,-0.06020547761001756,,,ok
internal_139325128002928,9.179954304689119,False,6,,,-0.06602779323192848,10.012317824356023,12.60625986307241,ok
KP212158_2011_11_07,17.82850067639069,True,1,19.37448765096014,21.320464799851276,-0.07251187950556481,,,ok
internal_139325123003648,9.09159316269239,False,15,,,-0.07303709995386627,10.012317824356023,12.60625986307241,ok
internal_139325123005280,9.076634683977147,False,21,,,-0.07422369128846674,10.012317824356023,12.60625986307241,ok
internal_139325123137792,9.060706499215414,False,4,,,-0.07548720520415178,10.012317824356023,12.60625986307241,ok
PV051139_2024_07_01,17.76279605649748,True,1,19.37448765096014,21.320464799851276,-0.07559364252105354,,,ok
KX947274_2014_07_01,17.750653307226344,True,1,19.37448765096014,21.320464799851276,-0.0761631774437265,,,ok
KX947273_2014_07_01,17.750653307226344,True,1,19.37448765096014,21.320464799851276,-0.0761631774437265,,,ok
internal_139325125409680,8.958441732586593,False,4,,,-0.08359942625461463,10.012317824356023,12.60625986307241,ok
internal_139325122952608,8.932932779095779,False,6,,,-0.0856229410613764,10.012317824356023,12.60625986307241,ok
OP728416_2018_07_01,17.506558512538902,True,1,19.37448765096014,21.320464799851276,-0.08761202703396359,,,ok
OP728392_2018_07_01,17.506558512538902,True,1,19.37448765096014,21.320464799851276,-0.08761202703396359,,,ok
LC888264_2022_07_01,17.499640408354793,True,1,19.37448765096014,21.320464799851276,-0.08793650889911304,,,ok
OP728383_2018_07_01,17.315534782512657,True,1,19.37448765096014,21.320464799851276,-0.09657166894700377,,,ok
internal_139325123139136,8.790014071847764,False,2,,,-0.09696006315788873,10.012317824356023,12.60625986307241,ok
internal_139325123018000,8.786225684966041,False,3,,,-0.09726057948254585,10.012317824356023,12.60625986307241,ok
internal_139325122208032,8.765322923270475,False,5,,,-0.09891870504259379,10.012317824356023,12.60625986307241,ok
internal_139325123017904,8.76497340238771,False,7,,,-0.09894643102052544,10.012317824356023,12.60625986307241,ok
LC888268_2023_07_01,17.254966098055945,True,1,19.37448765096014,21.320464799851276,-0.09941253967966876,,,ok
KY549164_2008_07_01,17.251271283056525,True,1,19.37448765096014,21.320464799851276,-0.09958583866888432,,,ok
internal_139325123134000,8.710750558149869,False,4,,,-0.10324769442670645,10.012317824356023,12.60625986307241,ok
internal_139325123005952,8.684351893009364,False,2,,,-0.10534178620549284,10.012317824356023,12.60625986307241,ok
internal_139325123007344,8.600608917010646,False,7,,,-0.11198475381906918,10.012317824356023,12.60625986307241,ok
internal_139325121964192,8.581052283341648,False,5,,,-0.11353609687255369,10.012317824356023,12.60625986307241,ok
OP751603_2016_07_01,16.946796443980304,True,1,19.37448765096014,21.320464799851276,-0.11386671115147413,,,ok
OP728446_2018_07_01,16.8909755094069,True,1,19.37448765096014,21.320464799851276,-0.11648489678192031,,,ok
KP212154_2010_11_24,16.875076018856447,True,1,19.37448765096014,21.320464799851276,-0.11723063524023777,,,ok
internal_139325123140000,8.527940686643348,False,3,,,-0.11774920982399148,10.012317824356023,12.60625986307241,ok
internal_139325125409440,8.523438009426854,False,2,,,-0.11810638770747164,10.012317824356023,12.60625986307241,ok
OP751668_2016_07_01,16.699221937371703,True,1,19.37448765096014,21.320464799851276,-0.1254787706882966,,,ok
PV051122_2021_07_01,16.694283333787382,True,1,19.37448765096014,21.320464799851276,-0.12571040745750792,,,ok
internal_139325123137840,8.425189049551363,False,3,,,-0.12590005219976821,10.012317824356023,12.60625986307241,ok
internal_139325127858496,8.397068538115263,False,30,,,-0.12813073058824676,10.012317824356023,12.60625986307241,ok
internal_139325122211824,8.386615919923997,False,4,,,-0.12895989152137055,10.012317824356023,12.60625986307241,ok
internal_139325123018624,8.371881324844594,False,6,,,-0.1301287231367306,10.012317824356023,12.60625986307241,ok
internal_139325121962704,8.36139948136966,False,2,,,-0.13096020238503955,10.012317824356023,12.60625986307241,ok
internal_139325121964960,8.333966807701557,False,6,,,-0.1331363175822568,10.012317824356023,12.60625986307241,ok
internal_139325123007776,8.329393938630432,False,2,,,-0.1334990634815795,10.012317824356023,12.60625986307241,ok
internal_139325123008400,8.329350701362785,False,2,,,-0.13350249330677086,10.012317824356023,12.60625986307241,ok
internal_139325123488576,8.320940695103218,False,13,,,-0.13416962268145574,10.012317824356023,12.60625986307241,ok
internal_139325123492176,8.317900221359366,False,2,,,-0.13441081029593274,10.012317824356023,12.60625986307241,ok
internal_139325122215904,8.311709927839445,False,2,,,-0.134901859472069,10.012317824356023,12.60625986307241,ok
internal_139325127856720,8.301017498406338,False,10,,,-0.13575004359243828,10.012317824356023,12.60625986307241,ok
OP751616_2016_07_01,16.46250053168785,True,1,19.37448765096014,21.320464799851276,-0.1365817840562558,,,ok
OP751624_2016_07_01,16.46250053168785,True,1,19.37448765096014,21.320464799851276,-0.1365817840562558,,,ok
internal_139325125399840,8.23821002338633,False,3,,,-0.14073228858042167,10.012317824356023,12.60625986307241,ok
OP728370_2018_07_01,16.369243702085498,True,1,19.37448765096014,21.320464799851276,-0.14095583642696224,,,ok
internal_139325128009456,8.233729775253607,False,3,,,-0.14108768726182172,10.012317824356023,12.60625986307241,ok
OP751647_2016_07_01,16.31029496906291,True,1,19.37448765096014,21.320464799851276,-0.14372072610342937,,,ok
internal_139325123008016,8.170553689673184,False,3,,,-0.14609917252919155,10.012317824356023,12.60625986307241,ok
OP751561_2016_07_01,16.20457034528758,True,1,19.37448765096014,21.320464799851276,-0.14867955907296518,,,ok
PV051125_2020_07_01,16.176922373555172,True,1,19.37448765096014,21.320464799851276,-0.1499763399823851,,,ok
LC888263_2022_07_01,16.160328417709366,True,1,19.37448765096014,21.320464799851276,-0.15075465114968772,,,ok
internal_139325129121792,8.103911208029402,False,3,,,-0.1513856319840691,10.012317824356023,12.60625986307241,ok
OP728381_2018_07_01,16.140580592352194,True,1,19.37448765096014,21.320464799851276,-0.15168088918167047,,,ok
internal_139325123141056,8.069632477773652,False,4,,,-0.1541048152016198,10.012317824356023,12.60625986307241,ok
internal_139325127856240,8.066942378158672,False,3,,,-0.15431820915384672,10.012317824356023,12.60625986307241,ok
internal_139325123010512,8.032369062143118,False,5,,,-0.15706076058393656,10.012317824356023,12.60625986307241,ok
OP751619_2016_07_01,15.997504885899644,True,1,19.37448765096014,21.320464799851276,-0.1583916109129128,,,ok
internal_139325123185456,7.9795766164505295,False,3,,,-0.161248556668264,10.012317824356023,12.60625986307241,ok
internal_139325128004032,7.957883167480219,False,4,,,-0.16296940402552476,10.012317824356023,12.60625986307241,ok
internal_139325122215280,7.936545467321309,False,2,,,-0.1646620313702469,10.012317824356023,12.60625986307241,ok
PX461756_2022_07_01,15.79143524421653,True,1,19.37448765096014,21.320464799851276,-0.1680569556236225,,,ok
PV051165_2021_07_01,15.739984877118758,True,1,19.37448765096014,21.320464799851276,-0.17047014724870052,,,ok
OP728444_2018_07_01,15.695445031250017,True,1,19.37448765096014,21.320464799851276,-0.17255921267419028,,,ok
internal_139325123017040,7.831970337362634,False,7,,,-0.1729575235379919,10.012317824356023,12.60625986307241,ok
internal_139325123014016,7.804773007065762,False,2,,,-0.17511496996478984,10.012317824356023,12.60625986307241,ok
internal_139325123490064,7.757240998408946,False,4,,,-0.1788854783608647,10.012317824356023,12.60625986307241,ok
OP971067_2017_09_13,15.548475838936895,True,1,19.37448765096014,21.320464799851276,-0.1794525517121904,,,ok
internal_139325123013680,7.732938428562846,False,3,,,-0.18081329597767343,10.012317824356023,12.60625986307241,ok
internal_139325123138752,7.672238456320855,False,4,,,-0.1856283618974075,10.012317824356023,12.60625986307241,ok
internal_139325123010560,7.651950875021271,False,3,,,-0.18723768786085307,10.012317824356023,12.60625986307241,ok
internal_139325123009600,7.637049780993948,False,2,,,-0.18841972711668126,10.012317824356023,12.60625986307241,ok
internal_139325123141632,7.6255609704471965,False,3,,,-0.18933108470184462,10.012317824356023,12.60625986307241,ok
OP751611_2016_07_01,15.316912131116567,True,1,19.37448765096014,21.320464799851276,-0.1903136520678423,,,ok
LC718902_2021_07_01,15.254966098055945,True,1,19.37448765096014,21.320464799851276,-0.1932191249851613,,,ok
internal_139325122214752,7.55052230285375,False,13,,,-0.19528357722607517,10.012317824356023,12.60625986307241,ok
OP751661_2016_07_01,15.165763482982527,True,1,19.37448765096014,21.320464799851276,-0.19740302134534013,,,ok
OP751588_2016_07_01,15.165763482982527,True,1,19.37448765096014,21.320464799851276,-0.19740302134534013,,,ok
LC786755_2021_07_01,15.148897574751203,True,1,19.37448765096014,21.320464799851276,-0.19819408797496826,,,ok
internal_139325121967792,7.476244362126238,False,9,,,-0.20117572458257185,10.012317824356023,12.60625986307241,ok
internal_139325128004800,7.47471647379902,False,440,,,-0.20129692534662189,10.012317824356023,12.60625986307241,ok
KY549240_2009_07_01,15.045101104708408,True,1,19.37448765096014,21.320464799851276,-0.2030624841857075,,,ok
internal_139325121956848,7.429661031559817,False,20,,,-0.2048709784542517,10.012317824356023,12.60625986307241,ok
OP728343_2018_07_01,14.92558209213172,True,1,19.37448765096014,21.320464799851276,-0.20866831941015918,,,ok
OP751566_2016_07_01,14.89235285801081,True,1,19.37448765096014,21.320464799851276,-0.21022687990275885,,,ok
internal_139325121653568,7.361411230598861,False,6,,,-0.21028493958961433,10.012317824356023,12.60625986307241,ok
internal_139325122939120,7.33220924989547,False,2,,,-0.21260140625146165,10.012317824356023,12.60625986307241,ok
internal_139325121960208,7.2896760976083215,False,7,,,-0.21597537702067776,10.012317824356023,12.60625986307241,ok
internal_139325123018672,7.277926958930266,False,4,,,-0.21690738530907364,10.012317824356023,12.60625986307241,ok
internal_139325123135056,7.271248475667164,False,18,,,-0.21743716046329403,10.012317824356023,12.60625986307241,ok
FJ610152_2008_07_01,14.721341747133351,True,1,19.37448765096014,21.320464799851276,-0.2182478640831155,,,ok
FJ610146_2008_07_01,14.721341747133351,True,1,19.37448765096014,21.320464799851276,-0.2182478640831155,,,ok
internal_139325123018384,7.259716788672762,False,2,,,-0.21835191925136108,10.012317824356023,12.60625986307241,ok
OP751671_2016_07_01,14.674165905282237,True,1,19.37448765096014,21.320464799851276,-0.220460566399598,,,ok
internal_139325127856864,7.213133445530275,False,3,,,-0.2220471741206458,10.012317824356023,12.60625986307241,ok
OP751627_2016_07_01,14.62858377224353,True,1,19.37448765096014,21.320464799851276,-0.22259851852524887,,,ok
OP751579_2016_07_01,14.62858377224353,True,1,19.37448765096014,21.320464799851276,-0.22259851852524887,,,ok
internal_139325122940176,7.197524933435432,False,9,,,-0.2232853297880984,10.012317824356023,12.60625986307241,ok
internal_139325123003216,7.192315603838466,False,2,,,-0.22369856334456548,10.012317824356023,12.60625986307241,ok
internal_139325121960688,7.1802207005896435,False,3,,,-0.22465799963893002,10.012317824356023,12.60625986307241,ok
internal_139325128006336,7.1554517821952,False,7,,,-0.22662281066642587,10.012317824356023,12.60625986307241,ok
OP751595_2016_07_01,14.49919677619772,True,1,19.37448765096014,21.320464799851276,-0.22866719466624522,,,ok
OP751660_2016_07_01,14.49919677619772,True,1,19.37448765096014,21.320464799851276,-0.22866719466624522,,,ok
internal_139325123013296,7.124206031887752,False,39,,,-0.2291014007198466,10.012317824356023,12.60625986307241,ok
internal_139325123134576,7.1101027650444735,False,2,,,-0.23022015180037855,10.012317824356023,12.60625986307241,ok
internal_139325123014208,7.109148444505138,False,11,,,-0.23029585391581178,10.012317824356023,12.60625986307241,ok
OP728368_2018_07_01,14.425576829675038,True,1,19.37448765096014,21.320464799851276,-0.23212021256307816,,,ok
internal_139325123138560,7.06913131024055,False,12,,,-0.23347023987161855,10.012317824356023,12.60625986307241,ok
PV051157_2021_07_01,14.366801956509462,True,1,19.37448765096014,21.320464799851276,-0.23487694763979117,,,ok
internal_139325123135200,7.047853088019139,False,2,,,-0.23515814908914484,10.012317824356023,12.60625986307241,ok
OP728348_2018_07_01,14.33836721189192,True,1,19.37448765096014,21.320464799851276,-0.23621063078809382,,,ok
OP728346_2018_07_01,14.33836721189192,True,1,19.37448765096014,21.320464799851276,-0.23621063078809382,,,ok
internal_139325128011856,7.016517105506807,False,2,,,-0.23764389687260312,10.012317824356023,12.60625986307241,ok
internal_139325128002640,7.0142886955618735,False,4,,,-0.2378206669827816,10.012317824356023,12.60625986307241,ok
OP751643_2016_07_01,14.299081810139,True,1,19.37448765096014,21.320464799851276,-0.23805324548349174,,,ok
OP751571_2016_07_01,14.299081810139,True,1,19.37448765096014,21.320464799851276,-0.23805324548349174,,,ok
internal_139325129120064,7.00785249322918,False,446,,,-0.23833122304005813,10.012317824356023,12.60625986307241,ok
OP728400_2018_07_01,14.229217819988037,True,1,19.37448765096014,21.320464799851276,-0.24133009665943098,,,ok
OP728347_2018_07_01,14.229217819988037,True,1,19.37448765096014,21.320464799851276,-0.24133009665943098,,,ok
internal_139325123186128,6.968023924868817,False,2,,,-0.2414906508793202,10.012317824356023,12.60625986307241,ok
OP712021_2017_08_15,14.223524835659617,True,1,19.37448765096014,21.320464799851276,-0.24159711636945433,,,ok
internal_139325122705024,6.946167522211724,False,76,,,-0.24322442464683686,10.012317824356023,12.60625986307241,ok
PV051144_2023_07_01,14.143194203156384,True,1,19.37448765096014,21.320464799851276,-0.24536488753473373,,,ok
OP751560_2016_07_01,14.104888036182302,True,1,19.37448765096014,21.320464799851276,-0.247161572894724,,,ok
internal_139325123009936,6.890883821566206,False,6,,,-0.24760984119750315,10.012317824356023,12.60625986307241,ok
OP728396_2018_07_01,14.072831032552926,True,1,19.37448765096014,21.320464799851276,-0.24866515191752278,,,ok
internal_139325123004224,6.863778006150881,False,3,,,-0.2497600281450788,10.012317824356023,12.60625986307241,ok
KY549168_2008_07_01,14.046478453312318,True,1,19.37448765096014,21.320464799851276,-0.24990117465379974,,,ok
PV012280_2024_01_15,13.996593688233531,True,1,19.37448765096014,21.320464799851276,-0.2522409343892036,,,ok
OP751669_2016_07_01,13.977624539826195,True,1,19.37448765096014,21.320464799851276,-0.25313064990832623,,,ok
internal_139325128002400,6.807446813896675,False,363,,,-0.25422853766860665,10.012317824356023,12.60625986307241,ok
internal_139325123136976,6.7904040064033495,False,3,,,-0.25558046977840304,10.012317824356023,12.60625986307241,ok
internal_139325123009792,6.786027478691437,False,14,,,-0.25592764076801056,10.012317824356023,12.60625986307241,ok
internal_139325122950400,6.743397462197976,False,2,,,-0.2593092953552159,10.012317824356023,12.60625986307241,ok
internal_139325122706080,6.7336745520258035,False,2,,,-0.2600805717113899,10.012317824356023,12.60625986307241,ok
KY549202_2009_07_01,13.825324045455261,True,1,19.37448765096014,21.320464799851276,-0.26027404456696407,,,ok
internal_139325123013920,6.697838101925441,False,3,,,-0.2629233220980718,10.012317824356023,12.60625986307241,ok
internal_139325126896208,6.695807222906637,False,5,,,-0.26308442293534334,10.012317824356023,12.60625986307241,ok
internal_139325123185360,6.689874996992202,False,2,,,-0.26355500072597043,10.012317824356023,12.60625986307241,ok
OP728359_2018_07_01,13.689707111738414,True,1,19.37448765096014,21.320464799851276,-0.26663492529775346,,,ok
internal_139325123005472,6.641002600111932,False,8,,,-0.26743183631488543,10.012317824356023,12.60625986307241,ok
KY549307_2011_07_01,13.631316562443715,True,1,19.37448765096014,21.320464799851276,-0.26937363431947736,,,ok
KF954093_2013_07_01,13.586504660985213,True,1,19.37448765096014,21.320464799851276,-0.2714754600479115,,,ok
OP751639_2016_07_01,13.549694337484198,True,1,19.37448765096014,21.320464799851276,-0.27320198542372187,,,ok
OP751638_2016_07_01,13.549694337484198,True,1,19.37448765096014,21.320464799851276,-0.27320198542372187,,,ok
internal_139325121960640,6.542450475718908,False,2,,,-0.2752495495354191,10.012317824356023,12.60625986307241,ok
internal_139325123133760,6.513886542791795,False,2,,,-0.2775154026304188,10.012317824356023,12.60625986307241,ok
internal_139325123014688,6.4898491775942375,False,6,,,-0.27942218271100167,10.012317824356023,12.60625986307241,ok
internal_139325123010800,6.471997925716337,False,2,,,-0.2808382452126316,10.012317824356023,12.60625986307241,ok
internal_139325123135680,6.4611498717546,False,4,,,-0.2816987743528816,10.012317824356023,12.60625986307241,ok
internal_139325123010032,6.457113080732,False,2,,,-0.2820189955022508,10.012317824356023,12.60625986307241,ok
internal_139325121969040,6.453518305946503,False,134,,,-0.28230415341780574,10.012317824356023,12.60625986307241,ok
internal_139325123002832,6.44004051680227,False,2,,,-0.28337328806127865,10.012317824356023,12.60625986307241,ok
internal_139325123184976,6.42915884427552,False,10,,,-0.28423648401669643,10.012317824356023,12.60625986307241,ok
internal_139325122941520,6.4245768234581675,False,2,,,-0.2845999558844131,10.012317824356023,12.60625986307241,ok
internal_139325123138944,6.420035354566522,False,2,,,-0.2849602109434849,10.012317824356023,12.60625986307241,ok
internal_139325123011712,6.418739912769979,False,7,,,-0.2850629727309313,10.012317824356023,12.60625986307241,ok
KY549215_2009_07_01,13.293859611922812,True,1,19.37448765096014,21.320464799851276,-0.2852014764274626,,,ok
PV051128_2023_07_01,13.291913998754069,True,1,19.37448765096014,21.320464799851276,-0.2852927320913052,,,ok
KY549276_2010_07_01,13.278243125804835,True,1,19.37448765096014,21.320464799851276,-0.2859339410460616,,,ok
JQ004092_2010_07_01,13.278243125804835,True,1,19.37448765096014,21.320464799851276,-0.2859339410460616,,,ok
internal_139325122943872,6.404708953340503,False,2,,,-0.2861759879774738,10.012317824356023,12.60625986307241,ok
internal_139325121653088,6.391175357245174,False,2,,,-0.28724954954468945,10.012317824356023,12.60625986307241,ok
